Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
brownde02,2120.0,13.569245283018866,2.221933962264151,4.224575471698113,2.642971698113208,6.685094339622642,1.978066037735849,5.598254716981132
brownkw01,660.0,8.6,1.2,9.7,3.4,6.7,0.0,0.1
brownsh01,1700.0,14.1,2.3,3.9,4.0,8.5,1.3,4.0
bryanko01,2835.0,25.0,4.6,5.0,7.8,16.1,1.3,3.8
budinch01,1488.0,15.9,2.1,5.3,3.8,7.6,2.2,6.0
butleca01,5566.0,15.61683435141933,2.016582824290334,5.966457060725836,5.2834171757096655,11.700125763564497,0.5334171757096658,1.866708587854833
butlera01,2702.0,13.0,1.5,3.2,2.8,5.8,1.9,5.8
bynuman01,1977.0,17.8,1.2,9.9,7.1,12.5,0.0,0.0
bynumwi01,1667.0,13.6,6.1,3.1,4.9,10.3,0.3,1.2
caldejo01,1817.0,13.8,8.0,2.8,4.1,7.9,1.3,3.4
